craftId,product,label,inScope,drawing,drawingStatus,flags,approved,unreviewed,rejected,refs,externals
"suit-3pc|interior|facing-style|facing-5","suit-3pc","Facing 5",yes,"/images/blueprints/baoxiniao/jacket/KINGM/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|facing-style|facing-7","suit-3pc","Facing 7",yes,"/images/blueprints/baoxiniao/jacket/KINGM/US66.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|facing-style|facing-9","suit-3pc","Facing 9",yes,"/images/blueprints/baoxiniao/jacket/KINGM/DGG.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|facing-style|facing-half","suit-3pc","For Half Lining",yes,"/images/blueprints/baoxiniao/jacket/KINGM/G.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|facing-style|facing-none","suit-3pc","For No Lining",yes,"/images/blueprints/baoxiniao/jacket/KINGM/G03.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|pen-pocket|pen-none","suit-3pc","None",yes,"/images/blueprints/baoxiniao/jacket/KPEND/Z.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"suit-3pc|interior|pen-pocket|pen-left-jetted","suit-3pc","Left Jetted",yes,"/images/blueprints/baoxiniao/jacket/KPEND/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|pen-pocket|pen-left-drop","suit-3pc","Left Drop-shape",yes,"/images/blueprints/baoxiniao/jacket/KPEND/B.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|pen-pocket|pen-left-diamond","suit-3pc","Left Diamond",yes,"/images/blueprints/baoxiniao/jacket/KPEND/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|pen-pocket|pen-right-jetted","suit-3pc","Right Jetted",yes,"/images/blueprints/baoxiniao/jacket/KPEND/D.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|pen-pocket|pen-right-drop","suit-3pc","Right Drop-shape",yes,"/images/blueprints/baoxiniao/jacket/KPEND/E.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|pen-pocket|pen-right-diamond","suit-3pc","Right Diamond",yes,"/images/blueprints/baoxiniao/jacket/KPEND/F.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|namecard-pocket|nc-none","suit-3pc","None",yes,"/images/blueprints/baoxiniao/jacket/KNAMD/D.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|namecard-pocket|nc-left","suit-3pc","Left Inner",yes,"/images/blueprints/baoxiniao/jacket/KNAMD/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|namecard-pocket|nc-right","suit-3pc","Right Inner",yes,"/images/blueprints/baoxiniao/jacket/KNAMD/B.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|namecard-pocket|nc-both","suit-3pc","Both Sides",yes,"/images/blueprints/baoxiniao/jacket/KNAMD/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|inner-ticket-pocket|itp-none","suit-3pc","None",yes,"/images/blueprints/baoxiniao/jacket/REAPB/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|inner-ticket-pocket|itp-left","suit-3pc","Left",yes,"/images/blueprints/baoxiniao/jacket/REAPB/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|inner-ticket-pocket|itp-right","suit-3pc","Right",yes,"/images/blueprints/baoxiniao/jacket/REAPB/B.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|inner-ticket-pocket|itp-both","suit-3pc","Left & Right",yes,"/images/blueprints/baoxiniao/jacket/REAPB/D.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|mp3-pocket|mp3-none","suit-3pc","None",yes,"/images/blueprints/baoxiniao/jacket/KMPCD/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|mp3-pocket|mp3-left","suit-3pc","Left Inner",yes,"/images/blueprints/baoxiniao/jacket/KMPCD/B.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|mp3-pocket|mp3-right","suit-3pc","Right Inner",yes,"/images/blueprints/baoxiniao/jacket/KMPCD/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|inner-pocket-closure|ipc-none","suit-3pc","None (Open)",yes,"/images/blueprints/baoxiniao/jacket/KALDF/D.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|inner-pocket-closure|ipc-d","suit-3pc","D-Bartack",yes,"/images/supplier-bb/REKPO/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|inner-pocket-closure|ipc-i","suit-3pc","I-Bartack",yes,"/images/supplier-bb/REKPO/B.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,2,0,0,0
"suit-3pc|interior|inner-pocket-closure|ipc-x","suit-3pc","X-Bartack",yes,"/images/supplier-bb/REKPO/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,2,0,0,0
"suit-3pc|interior|perfume-pad|pp-none","suit-3pc","None",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/F.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|perfume-pad|pp-triangle","suit-3pc","Triangle Underarm Shield",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/E.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|perfume-pad|pp-round-1","suit-3pc","Round Shield 1",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/B.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|perfume-pad|pp-round-2","suit-3pc","Round Shield 2",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|perfume-pad|pp-round-3","suit-3pc","Round Shield 3",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/H.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|perfume-pad|pp-u-1","suit-3pc","U-Shield 1",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/D.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|perfume-pad|pp-u-2","suit-3pc","U-Shield 2",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|interior|perfume-pad|pp-u-3","suit-3pc","U-Shield 3",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/G.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|suit-lining|lining-coverage|lc-full","suit-3pc","Full Lining",no,"/images/blueprints/baoxiniao/jacket/KHALI/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED|EXTERNAL_WEB_PHOTO",0,0,0,0,10
"suit-3pc|suit-lining|lining-coverage|lc-half","suit-3pc","Half Lining",yes,"/images/blueprints/baoxiniao/jacket/KHALI/B.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|suit-lining|lining-coverage|lc-quarter","suit-3pc","Quarter Lining",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|suit-lining|lining-coverage|lc-none","suit-3pc","Unlined",yes,"/images/blueprints/baoxiniao/jacket/KHALI/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|suit-lining|half-lining-shape|hls-standard","suit-3pc","Standard Half Lining",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|suit-lining|half-lining-shape|hls-small-cutaway","suit-3pc","Small Cut-away",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|suit-lining|half-lining-shape|hls-half","suit-3pc","1/2 Lining",yes,"/images/blueprints/baoxiniao/jacket/KINBL/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,2,0,0,0
"suit-3pc|suit-lining|half-lining-shape|hls-third-cutaway","suit-3pc","1/3 Cut-away",yes,"/images/blueprints/baoxiniao/jacket/KINBL/D.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,2,0,0,0
"suit-3pc|suit-lining|half-lining-shape|hls-third","suit-3pc","1/3 Lining",yes,"/images/blueprints/baoxiniao/jacket/KINBL/G.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,2,0,0,0
"suit-3pc|suit-lining|half-lining-shape|hls-quarter-cutaway","suit-3pc","1/4 Cut-away",yes,"/images/blueprints/baoxiniao/jacket/KINBL/H.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,2,0,0,0
"suit-3pc|suit-lining|half-lining-craft|hlc-binding","suit-3pc","Binding Seam",yes,"/images/blueprints/baoxiniao/jacket/KIPRO/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|suit-lining|half-lining-craft|hlc-french","suit-3pc","French Seam",yes,"/images/blueprints/baoxiniao/jacket/KIPRO/B.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|suit-lining|half-lining-craft|hlc-joining","suit-3pc","Joining Seam",yes,"/images/blueprints/baoxiniao/jacket/KIPRO/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|suit-lining|lining-color|bl-matching","suit-3pc","Matching to Fabric",no,"/images/blueprints/factory/d3eb9a6df665__0711__Match_fabric.webp","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-3pc|suit-lining|lining-color|bl-navy","suit-3pc","Navy Solid",yes,"/images/blueprints/factory/d3eb9a6df665__0711__Match_fabric.webp","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-3pc|suit-lining|lining-color|bl-black","suit-3pc","Black",yes,"/images/blueprints/factory/d3eb9a6df665__0711__Match_fabric.webp","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-3pc|suit-lining|lining-color|bl-cream","suit-3pc","Cream / Ivory",yes,"/images/blueprints/factory/d3eb9a6df665__0711__Match_fabric.webp","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-3pc|suit-lining|lining-color|bl-charcoal","suit-3pc","Dark Charcoal",yes,"/images/blueprints/factory/d3eb9a6df665__0711__Match_fabric.webp","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-3pc|suit-lining|lining-color|bl-burgundy","suit-3pc","Burgundy",yes,"/images/blueprints/factory/d3eb9a6df665__0711__Match_fabric.webp","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-3pc|suit-lining|lining-color|bl-gold-paisley","suit-3pc","Gold Paisley Pattern",yes,"/images/blueprints/factory/d3eb9a6df665__0711__Match_fabric.webp","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-3pc|suit-lining|lining-color|bl-pattern","suit-3pc","Patterned (Designer)",yes,"/images/blueprints/factory/b83b169d24cd__072D__Appointed_DIY_Printing.png","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-3pc|suit-lining|lining-color|bl-custom","suit-3pc","Custom (Specify Code)",yes,"/images/blueprints/factory/b83b169d24cd__072D__Appointed_DIY_Printing.png","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-3pc|suit-lining|sleeve-lining-color|sl-matching","suit-3pc","Match Body Lining",yes,"/images/blueprints/factory/b3a4547408a3__0721__Match_body_lining_color.jpg","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-3pc|suit-lining|sleeve-lining-color|sl-stripe","suit-3pc","White + Red/Black Stripe",yes,"/images/blueprints/factory/0b6aab7c4ddb__0723__White_stripe_sleeve_lining.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"suit-3pc|suit-lining|sleeve-lining-color|sl-navy","suit-3pc","Navy",yes,"/images/blueprints/factory/b3a4547408a3__0721__Match_body_lining_color.jpg","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-3pc|suit-lining|sleeve-lining-color|sl-black","suit-3pc","Black",yes,"/images/blueprints/factory/b3a4547408a3__0721__Match_body_lining_color.jpg","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-3pc|suit-lining|sleeve-lining-color|sl-custom","suit-3pc","Custom (Specify Code)",yes,"/images/blueprints/factory/b83b169d24cd__072D__Appointed_DIY_Printing.png","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"suit-3pc|Vest-front-style|button-stance|sb-3","suit-3pc","SB 3 Buttons",yes,"/images/options/vest/sb-3.jpg","verified-match","",1,8,0,0,0
"suit-3pc|Vest-front-style|button-stance|sb-4","suit-3pc","SB 4 Buttons",yes,"/images/options/vest/sb-4.jpg","verified-match","",1,6,0,0,0
"suit-3pc|Vest-front-style|button-stance|sb-5","suit-3pc","SB 5 Buttons",yes,"/images/options/vest/sb-5.jpg","verified-match","",1,4,0,0,0
"suit-3pc|Vest-front-style|button-stance|sb-6","suit-3pc","SB 6 Buttons",yes,"/images/options/vest/sb-6.jpg","verified-match","",1,3,0,0,0
"suit-3pc|Vest-front-style|button-stance|db-4x2","suit-3pc","DB 4 × 2",yes,"/images/options/vest/db-4x2.jpg","verified-match","",1,6,0,0,0
"suit-3pc|Vest-front-style|button-stance|db-6x2","suit-3pc","DB 6 × 2",yes,"/images/options/vest/db-6x2.png","verified-match","HAS_OWNER_REFS",0,4,1,3,0
"suit-3pc|Vest-front-style|button-stance|db-6x3","suit-3pc","DB 6 × 3",yes,"/images/options/vest/db-6x3.jpg","verified-match","HAS_OWNER_REFS",0,4,1,1,0
"suit-3pc|Vest-front-style|button-stance|db-8x4","suit-3pc","DB 8 × 4",yes,"/images/options/vest/db-8x4.jpg","verified-match","",1,2,0,0,0
"suit-3pc|Vest-front-style|bottom-shape-vest|vest-bottom-regular","suit-3pc","Regular",yes,"/images/options/vest/vest-bottom-regular.jpg","verified-match","",1,2,0,0,0
"suit-3pc|Vest-front-style|bottom-shape-vest|vest-bottom-small","suit-3pc","Small Point",yes,"/images/options/vest/vest-bottom-small.jpg","verified-match","",1,3,0,0,0
"suit-3pc|Vest-front-style|bottom-shape-vest|vest-bottom-straight","suit-3pc","Square / Flat",yes,"/images/options/vest/vest-bottom-straight.jpg","verified-match","",1,2,0,0,0
"suit-3pc|Vest-front-style|bottom-shape-vest|vest-bottom-round","suit-3pc","Round",yes,"/images/options/vest/vest-bottom-round.jpg","verified-match","",1,2,0,0,0
"suit-3pc|Vest-front-style|bottom-shape-vest|vest-bottom-point","suit-3pc","Slant / Point",yes,"/images/options/vest/vest-bottom-point.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-front-style|buttonhole-type-vest|vest-bh-machine","suit-3pc","Machine Stitched",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|Vest-front-style|buttonhole-type-vest|vest-bh-hand","suit-3pc","Handmade Buttonholes",yes,"/images/options/vest/vest-bh-hand.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-front-style|buttonhole-type-vest|vest-bh-round","suit-3pc","Handmade Round Buttonholes",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|Vest-front-style|placket-direction|vest-left-over-right","suit-3pc","Left over Right",yes,"/images/options/vest/vest-left-over-right.jpg","verified-match","",1,2,0,0,0
"suit-3pc|Vest-front-style|placket-direction|vest-right-over-left","suit-3pc","Right over Left",yes,"/images/options/vest/vest-right-over-left.jpg","verified-match","",0,5,1,0,0
"suit-3pc|Vest-front-style|canvas-vest|vest-canvas-full","suit-3pc","Full Canvas",yes,"/images/options/vest/vest-canvas-full.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-front-style|canvas-vest|vest-canvas-half","suit-3pc","Half Canvas",yes,"/images/options/vest/vest-canvas-half.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-front-style|canvas-vest|vest-canvas-uncon","suit-3pc","Unconstructed Chest",yes,"/images/options/vest/vest-canvas-uncon.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-front-style|canvas-vest|vest-canvas-single","suit-3pc","Single Layer Chest Fusing",yes,"/images/options/vest/vest-canvas-single.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-front-style|canvas-vest|vest-canvas-fused","suit-3pc","Fused Canvas",yes,"/images/options/vest/vest-canvas-fused.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-lapel-neckline|neckline-style|v-neckline","suit-3pc","V-Neckline",yes,"/images/options/vest/v-neckline.jpg","verified-match","",1,2,0,0,0
"suit-3pc|Vest-lapel-neckline|neckline-style|u-neckline","suit-3pc","U-Neckline",yes,"/images/options/vest/u-neckline.jpg","verified-match","HAS_OWNER_REFS",0,4,1,1,0
"suit-3pc|Vest-lapel-neckline|neckline-style|notch-lapel-vest","suit-3pc","Notch without Collar Band",yes,"/images/options/vest/notch-lapel-vest.jpg","verified-match","",0,2,0,0,0
"suit-3pc|Vest-lapel-neckline|neckline-style|peak-lapel-vest","suit-3pc","Peak without Collar Band",yes,"/images/options/vest/peak-lapel-vest.jpg","verified-match","",0,2,0,0,0
"suit-3pc|Vest-lapel-neckline|neckline-style|shawl-lapel-vest","suit-3pc","Shawl without Collar Band",yes,"/images/options/vest/shawl-lapel-vest.jpg","verified-match","",0,3,0,0,0
"suit-3pc|Vest-lapel-neckline|neckline-style|lapel-collar-stand","suit-3pc","Notch with Collar Band",yes,"/images/options/vest/lapel-collar-stand.jpg","verified-match","",0,4,1,0,0
"suit-3pc|Vest-lapel-neckline|neckline-style|peak-collar-stand","suit-3pc","Peak with Collar Band",yes,"/images/options/vest/peak-collar-stand.jpg","verified-match","",1,4,0,0,0
"suit-3pc|Vest-lapel-neckline|neckline-style|shawl-collar-stand","suit-3pc","Shawl with Collar Band",yes,"/images/options/vest/shawl-collar-stand.jpg","verified-match","",0,4,1,0,0
"suit-3pc|Vest-lapel-neckline|lapel-width|vest-lapel-narrow","suit-3pc","Narrow 6 cm",yes,"/images/blueprints/baoxiniao/vest/KFABL/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|Vest-lapel-neckline|lapel-width|vest-lapel-standard","suit-3pc","Standard 7.5 cm",yes,"/images/blueprints/baoxiniao/vest/KFABL/F.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|Vest-lapel-neckline|lapel-width|vest-lapel-wide","suit-3pc","Wide 9 cm",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-3pc|Vest-lapel-neckline|lapel-buttonhole-vest|vest-lapel-bh-none","suit-3pc","No Buttonhole",yes,"/images/blueprints/remote/b9f00f176e89__4544.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-lapel-neckline|lapel-buttonhole-vest|vest-lapel-bh-left","suit-3pc","Left",yes,"/images/options/vest/vest-lapel-bh-left.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-lapel-neckline|lapel-buttonhole-vest|vest-lapel-bh-left-two","suit-3pc","Left Two",yes,"/images/options/vest/vest-lapel-bh-left-two.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-lapel-neckline|lapel-buttonhole-vest|vest-lapel-bh-both","suit-3pc","Right & Left",yes,"/images/options/vest/vest-lapel-bh-both.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-lapel-neckline|lapel-hole-style|vest-hole-regular-straight","suit-3pc","Regular Straight",yes,"/images/options/vest/vest-hole-regular-straight.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-lapel-neckline|lapel-hole-style|vest-hole-regular-round","suit-3pc","Regular Round",yes,"/images/options/vest/vest-hole-regular-round.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-lapel-neckline|lapel-hole-style|vest-hole-real-straight","suit-3pc","Real Straight",yes,"/images/options/vest/vest-hole-real-straight.jpg","verified-match","",0,3,0,0,0
"suit-3pc|Vest-lapel-neckline|lapel-hole-style|vest-hole-real-straight-05","suit-3pc","Real Straight 0.5 cm",yes,"/images/options/vest/vest-hole-real-straight-05.jpg","verified-match","HAS_OWNER_REFS",0,5,1,1,0
"suit-3pc|Vest-lapel-neckline|collar-felt|vest-collar-felt-match","suit-3pc","Matched Collar Felt",yes,"/images/options/vest/vest-collar-felt-match.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-lapel-neckline|collar-felt|vest-collar-felt-body","suit-3pc","Match Body Fabric",yes,"/images/options/vest/vest-collar-felt-body.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-pockets|chest-pocket-vest|vest-chest-none","suit-3pc","No Chest Pocket",yes,"/images/options/vest/vest-chest-none.jpg","verified-match","",0,2,0,0,0
"suit-3pc|Vest-pockets|chest-pocket-vest|vest-chest-left-welt","suit-3pc","Left Welt",yes,"/images/options/vest/vest-chest-left-welt.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-pockets|chest-pocket-vest|vest-chest-left-besom","suit-3pc","Left Besom",yes,"/images/options/vest/vest-chest-left-besom.jpg","verified-match","",0,1,0,0,0
"suit-3pc|Vest-pockets|chest-pocket-vest|vest-chest-besom-flap","suit-3pc","Left Besom with Flap",yes,"/images/options/vest/vest-chest-besom-flap.jpg","verified-match","",1,3,0,0,0
"suit-3pc|Vest-pockets|chest-pocket-vest|vest-chest-left-patch","suit-3pc","Left Patch",yes,"/images/options/vest/vest-chest-left-patch.jpg","verified-match","",1,3,0,0,0
"suit-3pc|Vest-pockets|chest-pocket-vest|vest-chest-both-welt","suit-3pc","Right & Left Welt",yes,"/images/options/vest/vest-chest-both-welt.jpg","verified-match","",1,2,0,0,0
"suit-3pc|Vest-pockets|chest-pocket-vest|vest-chest-both-besom","suit-3pc","Right & Left Besom",yes,"/images/options/vest/vest-chest-both-besom.jpg","verified-match","",1,7,0,0,0
"suit-3pc|Vest-pockets|chest-pocket-vest|vest-chest-both-besom-flap","suit-3pc","R&L Besom with Flap",yes,"/images/options/vest/vest-chest-both-besom-flap.jpg","verified-match","",1,3,0,0,0
"suit-3pc|Vest-pockets|chest-pocket-vest|vest-chest-both-patch","suit-3pc","Right & Left Patch",yes,"/images/options/vest/vest-chest-both-patch.jpg","verified-match","HAS_OWNER_REFS",0,4,1,1,0
"suit-3pc|Vest-pockets|lower-pockets-vest|vest-lower-none","suit-3pc","No Lower Pockets",yes,"/images/options/vest/vest-lower-none.jpg","verified-match","",0,2,0,0,0
"suit-3pc|Vest-pockets|lower-pockets-vest|vest-lower-welt","suit-3pc","Regular Welt",yes,"/images/options/vest/vest-lower-welt.jpg","verified-match","",0,3,0,0,0
"suit-3pc|Vest-pockets|lower-pockets-vest|vest-lower-welt-1cm","suit-3pc","1.0 cm Width Welt",yes,"/images/options/vest/vest-lower-welt-1cm.jpg","verified-match","",1,3,0,0,0
"suit-3pc|Vest-pockets|lower-pockets-vest|vest-lower-jetted","suit-3pc","Besom",yes,"/images/options/vest/vest-lower-jetted.jpg","verified-match","",1,2,0,0,0
"suit-3pc|Vest-pockets|lower-pockets-vest|vest-lower-besom-flap","suit-3pc","Besom with Flap",yes,"/images/options/vest/vest-lower-besom-flap.jpg","verified-match","",1,3,0,0,0
"suit-3pc|Vest-pockets|lower-pockets-vest|vest-lower-patch","suit-3pc","Patch",yes,"/images/options/vest/vest-lower-patch.jpg","verified-match","",1,2,0,0,0
"suit-3pc|Vest-pockets|lower-pockets-vest|vest-lower-slanted","suit-3pc","Slant Welt",yes,"/images/options/vest/vest-lower-slanted.jpg","verified-match","",1,2,0,0,0
"suit-3pc|Vest-pockets|lower-pockets-vest|vest-lower-slant-besom","suit-3pc","Slant Besom",yes,"/images/options/vest/vest-lower-slant-besom.jpg","verified-match","",1,3,0,0,0
"suit-3pc|Vest-pockets|lower-pockets-vest|vest-lower-slant-flap","suit-3pc","Slant Besom with Flap",yes,"/images/options/vest/vest-lower-slant-flap.jpg","verified-match","",1,4,0,0,0
"suit-3pc|Vest-pockets|ticket-pocket-vest|vest-ticket-none","suit-3pc","None",yes,"/images/options/vest/vest-ticket-none.jpg","verified-match","",0,2,0,0,0
"suit-3pc|Vest-pockets|ticket-pocket-vest|vest-ticket-besom","suit-3pc","Besom",yes,"/images/options/vest/vest-ticket-besom.jpg","verified-match","",1,5,0,0,0
